"Date","Year","YearDay","Hours","RECORD","Flag_RECORD","Sitename","VWC_Avg_201_10cm","Flag_VWC_Avg_201_10cm","EC_Avg_201_10cm","Flag_EC_Avg_201_10cm","Soil_Temp_Avg_201_10cm","Flag_Soil_Temp_Avg_201_10cm","P_Avg_201_10cm","Flag_P_Avg_201_10cm","Period_Avg_201_10cm","Flag_Period_Avg_201_10cm","Voltage_Ratio_Avg_201_10cm","Flag_Voltage_Ratio_Avg_201_10cm","VWC_Avg_201_20cm","Flag_VWC_Avg_201_20cm","EC_Avg_201_20cm","Flag_EC_Avg_201_20cm","Soil_Temp_Avg_201_20cm","Flag_Soil_Temp_Avg_201_20cm","P_Avg_201_20cm","Flag_P_Avg_201_20cm","Period_Avg_201_20cm","Flag_Period_Avg_201_20cm","Voltage_Ratio_Avg_201_20cm","Flag_Voltage_Ratio_Avg_201_20cm","VWC_Avg_201_30cm","Flag_VWC_Avg_201_30cm","EC_Avg_201_30cm","Flag_EC_Avg_201_30cm","Soil_Temp_Avg_201_30cm","Flag_Soil_Temp_Avg_201_30cm","P_Avg_201_30cm","Flag_P_Avg_201_30cm","Period_Avg_201_30cm","Flag_Period_Avg_201_30cm","Voltage_Ratio_Avg_201_30cm","Flag_Voltage_Ratio_Avg_201_30cm","VWC_Avg_202_10cm","Flag_VWC_Avg_202_10cm","EC_Avg_202_10cm","Flag_EC_Avg_202_10cm","Soil_Temp_Avg_202_10cm","Flag_Soil_Temp_Avg_202_10cm","P_Avg_202_10cm","Flag_P_Avg_202_10cm","Period_Avg_202_10cm","Flag_Period_Avg_202_10cm","Voltage_Ratio_Avg_202_10cm","Flag_Voltage_Ratio_Avg_202_10cm","VWC_Avg_202_20cm","Flag_VWC_Avg_202_20cm","EC_Avg_202_20cm","Flag_EC_Avg_202_20cm","Soil_Temp_Avg_202_20cm","Flag_Soil_Temp_Avg_202_20cm","P_Avg_202_20cm","Flag_P_Avg_202_20cm","Period_Avg_202_20cm","Flag_Period_Avg_202_20cm","Voltage_Ratio_Avg_202_20cm","Flag_Voltage_Ratio_Avg_202_20cm","VWC_Avg_202_30cm","Flag_VWC_Avg_202_30cm","EC_Avg_202_30cm","Flag_EC_Avg_202_30cm","Soil_Temp_Avg_202_30cm","Flag_Soil_Temp_Avg_202_30cm","P_Avg_202_30cm","Flag_P_Avg_202_30cm","Period_Avg_202_30cm","Flag_Period_Avg_202_30cm","Voltage_Ratio_Avg_202_30cm","Flag_Voltage_Ratio_Avg_202_30cm","VwcCorr_Avg_201_10cm","Flag_VwcCorr_Avg_201_10cm","VwcCorr_Avg_201_20cm","Flag_VwcCorr_Avg_201_20cm","VwcCorr_Avg_201_30cm","Flag_VwcCorr_Avg_201_30cm","VwcCorr_Avg_202_10cm","Flag_VwcCorr_Avg_202_10cm","VwcCorr_Avg_202_20cm","Flag_VwcCorr_Avg_202_20cm","VwcCorr_Avg_202_30cm","Flag_VwcCorr_Avg_202_30cm"
2023-04-27,2023,117,23.9997,1353,"A",200,0.0321644,"A",0.0031,"A",26.382,"A",3.092613,"A",1.9129,"A",1.0094,"A",0.071514,"A",0.0184,"A",25.2866,"A",4.658018,"A",2.1405,"A",1.0534,"A",0.0758633,"A",0.0138,"A",24.5309,"A",4.837189,"A",2.1686,"A",1.0413,"A",0.059158,"A",0.009,"A",24.116,"A",4.155826,"A",2.0699,"A",1.0276,"A",0.0673062,"A",0.0178,"A",23.4746,"A",4.485819,"A",2.1061,"A",1.0523,"A",0.0940151,"A",0.0105,"A",23.104,"A",5.599495,"A",2.2311,"A",1.0315,"A",-0.008,"E",0.041,"A",0.047,"A",0.026,"A",0.036,"A",0.068,"A"
2023-04-28,2023,118,23.9997,1354,"A",200,0.0323104,"A",0.0031,"A",27.3686,"A",3.098188,"A",1.9138,"A",1.0094,"A",0.0713988,"A",0.0181,"A",25.9962,"A",4.653276,"A",2.1397,"A",1.0524,"A",0.0759305,"A",0.0138,"A",24.8762,"A",4.839966,"A",2.1689,"A",1.0412,"A",0.0590744,"A",0.0089,"A",25.1654,"A",4.152438,"A",2.0694,"A",1.0272,"A",0.0673413,"A",0.0179,"A",24.2052,"A",4.487243,"A",2.1063,"A",1.0524,"A",0.0941062,"A",0.0106,"A",23.514,"A",5.603378,"A",2.2315,"A",1.0316,"A",-0.008,"E",0.041,"A",0.047,"A",0.026,"A",0.036,"A",0.068,"A"
2023-04-29,2023,119,23.9997,1355,"A",200,0.0316188,"A",0.0029,"A",26.3116,"A",3.071609,"A",1.9095,"A",1.009,"A",0.0702464,"A",0.0173,"A",25.2587,"A",4.606035,"A",2.1332,"A",1.05,"A",0.0756303,"A",0.0135,"A",24.5824,"A",4.827558,"A",2.1672,"A",1.0405,"A",0.057937,"A",0.0083,"A",24.2153,"A",4.106767,"A",2.063,"A",1.0254,"A",0.0668027,"A",0.0174,"A",23.5467,"A",4.465298,"A",2.1032,"A",1.0511,"A",0.0938807,"A",0.0104,"A",23.2135,"A",5.593768,"A",2.2304,"A",1.0311,"A",-0.009,"E",0.04,"A",0.046,"A",0.025,"A",0.036,"A",0.068,"A"
2023-04-30,2023,120,23.9997,1356,"A",200,0.032308,"A",0.003,"A",28.1237,"A",3.098197,"A",1.9136,"A",1.0091,"A",0.0703769,"A",0.017,"A",26.2069,"A",4.611392,"A",2.1335,"A",1.0491,"A",0.0757829,"A",0.0135,"A",24.9469,"A",4.833864,"A",2.1679,"A",1.0404,"A",0.0582468,"A",0.0083,"A",25.8606,"A",4.119216,"A",2.0646,"A",1.0254,"A",0.0669139,"A",0.0174,"A",24.4891,"A",4.469825,"A",2.1038,"A",1.0511,"A",0.0940297,"A",0.0105,"A",23.6723,"A",5.600117,"A",2.2311,"A",1.0313,"A",-0.008,"E",0.04,"A",0.047,"A",0.025,"A",0.036,"A",0.068,"A"
2023-05-01,2023,121,23.9997,1357,"A",200,0.0314488,"A",0.0029,"A",27.4195,"A",3.064866,"A",1.9086,"A",1.0087,"A",0.0701429,"A",0.0165,"A",26.5583,"A",4.601758,"A",2.132,"A",1.0478,"A",0.0761585,"A",0.0136,"A",25.5547,"A",4.849396,"A",2.1698,"A",1.0407,"A",0.0579115,"A",0.0081,"A",25.7751,"A",4.105677,"A",2.0627,"A",1.0247,"A",0.0672347,"A",0.0175,"A",25.0002,"A",4.482893,"A",2.1055,"A",1.0513,"A",0.0945229,"A",0.0105,"A",24.3042,"A",5.621159,"A",2.2334,"A",1.0315,"A",-0.009,"E",0.04,"A",0.047,"A",0.025,"A",0.036,"A",0.069,"A"
2023-05-02,2023,122,23.9997,1358,"A",200,0.0320849,"A",0.0029,"A",28.9639,"A",3.089486,"A",1.9123,"A",1.0088,"A",0.0697688,"A",0.0164,"A",26.9765,"A",4.586459,"A",2.13,"A",1.0473,"A",0.076047,"A",0.0135,"A",25.5879,"A",4.844785,"A",2.1693,"A",1.0405,"A",0.0576569,"A",0.008,"A",26.9095,"A",4.095481,"A",2.0613,"A",1.0243,"A",0.0670071,"A",0.0174,"A",25.3889,"A",4.47362,"A",2.1042,"A",1.0509,"A",0.0944389,"A",0.0105,"A",24.4222,"A",5.617575,"A",2.233,"A",1.0315,"A",-0.008,"E",0.039,"A",0.047,"A",0.024,"A",0.036,"A",0.068,"A"
2023-05-03,2023,123,23.9997,1359,"A",200,0.0310657,"A",0.0028,"A",27.422,"A",3.05014,"A",1.9062,"A",1.0085,"A",0.0690302,"A",0.0158,"A",26.702,"A",4.556226,"A",2.1258,"A",1.0457,"A",0.0761372,"A",0.0135,"A",25.8424,"A",4.848518,"A",2.1697,"A",1.0405,"A",0.05655,"A",0.0074,"A",25.626,"A",4.051062,"A",2.0551,"A",1.0225,"A",0.0668625,"A",0.0171,"A",25.1314,"A",4.467728,"A",2.1032,"A",1.0502,"A",0.0946212,"A",0.0105,"A",24.6085,"A",5.625359,"A",2.2339,"A",1.0315,"A",-0.009,"E",0.038,"A",0.047,"A",0.023,"A",0.036,"A",0.069,"A"
2023-05-04,2023,124,23.9997,1360,"A",200,0.0318876,"A",0.0029,"A",29.0943,"A",3.081869,"A",1.9111,"A",1.0088,"A",0.0686266,"A",0.0155,"A",27.1535,"A",4.53974,"A",2.1235,"A",1.045,"A",0.0759449,"A",0.0135,"A",25.8413,"A",4.840562,"A",2.1687,"A",1.0403,"A",0.0563481,"A",0.0073,"A",26.778,"A",4.042994,"A",2.054,"A",1.0222,"A",0.0664891,"A",0.0168,"A",25.412,"A",4.452515,"A",2.1011,"A",1.0494,"A",0.0943522,"A",0.0105,"A",24.5707,"A",5.613873,"A",2.2326,"A",1.0315,"A",-0.009,"E",0.038,"A",0.047,"A",0.023,"A",0.035,"A",0.068,"A"
2023-05-05,2023,125,23.9997,1361,"A",200,0.0314227,"A",0.0028,"A",28.7419,"A",3.063952,"A",1.9083,"A",1.0086,"A",0.0683342,"A",0.0151,"A",27.4227,"A",4.527792,"A",2.1216,"A",1.0437,"A",0.0761611,"A",0.0135,"A",26.2449,"A",4.849506,"A",2.1698,"A",1.0403,"A",0.055896,"A",0.007,"A",26.653,"A",4.024886,"A",2.0514,"A",1.0213,"A",0.0664376,"A",0.0167,"A",25.6813,"A",4.450418,"A",2.1008,"A",1.049,"A",0.0945134,"A",0.0105,"A",24.9375,"A",5.620758,"A",2.2334,"A",1.0315,"A",-0.009,"E",0.038,"A",0.047,"A",0.022,"A",0.035,"A",0.069,"A"
2023-05-06,2023,126,23.9997,1362,"A",200,0.0309532,"A",0.0027,"A",28.409,"A",3.045879,"A",1.9054,"A",1.0082,"A",0.0675894,"A",0.0146,"A",27.2261,"A",4.497394,"A",2.1175,"A",1.0423,"A",0.0759938,"A",0.0134,"A",26.2209,"A",4.842586,"A",2.1688,"A",1.04,"A",0.0552378,"A",0.0066,"A",26.4421,"A",3.998564,"A",2.0477,"A",1.0202,"A",0.0660754,"A",0.0164,"A",25.5606,"A",4.435678,"A",2.0987,"A",1.0481,"A",0.0944351,"A",0.0105,"A",24.9199,"A",5.617413,"A",2.233,"A",1.0314,"A",-0.01,"E",0.037,"A",0.047,"A",0.021,"A",0.035,"A",0.068,"A"
2023-05-07,2023,127,23.9997,1363,"A",200,0.0309963,"A",0.0027,"A",29.2222,"A",3.047564,"A",1.9057,"A",1.0082,"A",0.0672845,"A",0.0142,"A",27.6177,"A",4.484967,"A",2.1156,"A",1.0412,"A",0.0759227,"A",0.0133,"A",26.3879,"A",4.839643,"A",2.1684,"A",1.0398,"A",0.0550771,"A",0.0065,"A",27.2089,"A",3.992147,"A",2.0467,"A",1.0197,"A",0.0658957,"A",0.0162,"A",25.9791,"A",4.428367,"A",2.0976,"A",1.0476,"A",0.0944388,"A",0.0105,"A",25.1446,"A",5.617574,"A",2.233,"A",1.0313,"A",-0.01,"E",0.036,"A",0.047,"A",0.021,"A",0.035,"A",0.068,"A"
2023-05-08,2023,128,23.9997,1364,"A",200,0.0307139,"A",0.0027,"A",29.5464,"A",3.03671,"A",1.9039,"A",1.0081,"A",0.0670562,"A",0.0138,"A",27.9699,"A",4.475666,"A",2.1141,"A",1.04,"A",0.0760316,"A",0.0133,"A",26.7008,"A",4.844152,"A",2.1689,"A",1.0397,"A",0.0547762,"A",0.0062,"A",27.6202,"A",3.980135,"A",2.045,"A",1.019,"A",0.0658083,"A",0.016,"A",26.3772,"A",4.424814,"A",2.097,"A",1.0471,"A",0.0945427,"A",0.0105,"A",25.4962,"A",5.622011,"A",2.2335,"A",1.0314,"A",-0.01,"E",0.036,"A",0.047,"A",0.021,"A",0.035,"A",0.069,"A"
2023-05-09,2023,129,23.9997,1365,"A",200,0.0303279,"A",0.0026,"A",29.7007,"A",3.021842,"A",1.9016,"A",1.0078,"A",0.0666891,"A",0.0135,"A",28.1971,"A",4.460704,"A",2.1119,"A",1.039,"A",0.076062,"A",0.0132,"A",26.9462,"A",4.845407,"A",2.1691,"A",1.0396,"A",0.0543778,"A",0.006,"A",27.8168,"A",3.964213,"A",2.0427,"A",1.0183,"A",0.0656601,"A",0.0158,"A",26.6592,"A",4.418785,"A",2.0961,"A",1.0465,"A",0.094618,"A",0.0105,"A",25.7867,"A",5.625227,"A",2.2338,"A",1.0313,"A",-0.011,"E",0.036,"A",0.047,"A",0.02,"A",0.034,"A",0.069,"A"
2023-05-10,2023,130,23.9997,1366,"A",200,0.0297558,"A",0.0025,"A",29.512,"A",2.999735,"A",1.8981,"A",1.0076,"A",0.0663059,"A",0.0132,"A",28.4402,"A",4.445076,"A",2.1098,"A",1.0382,"A",0.0761034,"A",0.0132,"A",27.2521,"A",4.847119,"A",2.1693,"A",1.0396,"A",0.0538554,"A",0.0058,"A",27.6582,"A",3.943315,"A",2.0398,"A",1.0177,"A",0.0655241,"A",0.0157,"A",26.8728,"A",4.413249,"A",2.0953,"A",1.046,"A",0.0947792,"A",0.0104,"A",26.0842,"A",5.632104,"A",2.2345,"A",1.0313,"A",-0.011,"E",0.035,"A",0.047,"A",0.02,"A",0.034,"A",0.069,"A"
2023-05-11,2023,131,23.9997,1367,"A",200,0.0290309,"A",0.0024,"A",28.2052,"A",2.971999,"A",1.8936,"A",1.0073,"A",0.0649015,"A",0.0126,"A",27.3378,"A",4.387995,"A",2.1021,"A",1.0365,"A",0.0754304,"A",0.013,"A",26.6622,"A",4.819293,"A",2.1658,"A",1.0389,"A",0.0525576,"A",0.0054,"A",26.4039,"A",3.891634,"A",2.0327,"A",1.0164,"A",0.0646009,"A",0.015,"A",25.7853,"A",4.375751,"A",2.0901,"A",1.0441,"A",0.0942156,"A",0.0103,"A",25.4011,"A",5.608053,"A",2.2318,"A",1.0307,"A",-0.012,"E",0.033,"A",0.046,"A",0.018,"A",0.033,"A",0.068,"A"
2023-05-12,2023,132,23.9997,1368,"A",200,0.0294491,"A",0.0024,"A",29.5972,"A",2.988073,"A",1.8961,"A",1.0073,"A",0.0648488,"A",0.0122,"A",27.927,"A",4.38586,"A",2.1015,"A",1.0354,"A",0.0752499,"A",0.0128,"A",26.7663,"A",4.811837,"A",2.1647,"A",1.0384,"A",0.0527075,"A",0.0054,"A",27.7451,"A",3.897616,"A",2.0335,"A",1.0163,"A",0.0643874,"A",0.0149,"A",26.4458,"A",4.367085,"A",2.0888,"A",1.0436,"A",0.0940411,"A",0.0103,"A",25.6173,"A",5.600604,"A",2.231,"A",1.0307,"A",-0.012,"E",0.033,"A",0.046,"A",0.018,"A",0.033,"A",0.068,"A"
2023-05-13,2023,133,23.9997,1369,"A",200,0.0292667,"A",0.0024,"A",30.1347,"A",2.980968,"A",1.8951,"A",1.0073,"A",0.0648734,"A",0.012,"A",28.6749,"A",4.386835,"A",2.1014,"A",1.0347,"A",0.0755173,"A",0.0128,"A",27.3473,"A",4.822883,"A",2.166,"A",1.0384,"A",0.0531328,"A",0.0054,"A",29.3611,"A",3.914551,"A",2.0357,"A",1.0165,"A",0.0646905,"A",0.0149,"A",27.6598,"A",4.379385,"A",2.0904,"A",1.0438,"A",0.094513,"A",0.0103,"A",26.4274,"A",5.620739,"A",2.2332,"A",1.0309,"A",-0.012,"E",0.033,"A",0.046,"A",0.019,"A",0.033,"A",0.069,"A"
2023-05-14,2023,134,23.9997,1370,"A",200,0.0301786,"A",0.0025,"A",29.4334,"A",3.016212,"A",1.9005,"A",1.0076,"A",0.0641293,"A",0.0117,"A",28.287,"A",4.35664,"A",2.0974,"A",1.0338,"A",0.0752824,"A",0.0127,"A",27.2707,"A",4.813178,"A",2.1648,"A",1.0381,"A",0.052577,"A",0.0052,"A",28.6589,"A",3.892399,"A",2.0326,"A",1.0158,"A",0.0646069,"A",0.0147,"A",27.6251,"A",4.375993,"A",2.0898,"A",1.0432,"A",0.0946078,"A",0.0102,"A",26.7029,"A",5.62479,"A",2.2336,"A",1.0307,"A",-0.011,"E",0.032,"A",0.046,"A",0.018,"A",0.033,"A",0.069,"A"
2023-05-15,2023,135,23.9997,1371,"A",200,0.0345062,"A",0.0034,"A",30.1615,"A",3.183415,"A",1.9268,"A",1.0102,"A",0.0640733,"A",0.0115,"A",28.8482,"A",4.354357,"A",2.097,"A",1.0332,"A",0.0752641,"A",0.0127,"A",27.5189,"A",4.812418,"A",2.1647,"A",1.038,"A",0.053233,"A",0.0054,"A",29.1666,"A",3.918533,"A",2.0363,"A",1.0165,"A",0.0645234,"A",0.0146,"A",28.023,"A",4.372598,"A",2.0893,"A",1.0428,"A",0.0944327,"A",0.0102,"A",26.9437,"A",5.617315,"A",2.2327,"A",1.0306,"A",-0.005,"E",0.032,"A",0.046,"A",0.019,"A",0.033,"A",0.069,"A"
2023-05-16,2023,136,23.9997,1372,"A",200,0.0394053,"A",0.0051,"A",28.8611,"A",3.373615,"A",1.9565,"A",1.0154,"A",0.0635486,"A",0.0112,"A",28.4894,"A",4.333077,"A",2.094,"A",1.0323,"A",0.0750576,"A",0.0126,"A",27.5707,"A",4.803889,"A",2.1636,"A",1.0378,"A",0.0537004,"A",0.0056,"A",27.6718,"A",3.937141,"A",2.0389,"A",1.0172,"A",0.0641083,"A",0.0142,"A",27.4665,"A",4.355755,"A",2.0869,"A",1.0418,"A",0.0942299,"A",0.0101,"A",26.8513,"A",5.608658,"A",2.2317,"A",1.0302,"A",0.001,"A",0.032,"A",0.046,"A",0.02,"A",0.032,"A",0.068,"A"
2023-05-17,2023,137,23.9997,1373,"A",200,0.0422755,"A",0.0064,"A",29.7021,"A",3.485961,"A",1.9737,"A",1.0193,"A",0.0633,"A",0.0112,"A",28.3657,"A",4.323041,"A",2.0927,"A",1.0323,"A",0.0745592,"A",0.0124,"A",27.2789,"A",4.783315,"A",2.161,"A",1.0372,"A",0.0545937,"A",0.006,"A",27.9747,"A",3.972868,"A",2.0438,"A",1.0182,"A",0.0635027,"A",0.0138,"A",27.0267,"A",4.331202,"A",2.0834,"A",1.0406,"A",0.0936126,"A",0.01,"A",26.3423,"A",5.582333,"A",2.2288,"A",1.0299,"A",0.005,"A",0.031,"A",0.045,"A",0.021,"A",0.032,"A",0.068,"A"
2023-05-18,2023,138,23.9997,1374,"A",200,0.0399415,"A",0.0054,"A",28.607,"A",3.394324,"A",1.9599,"A",1.0164,"A",0.0634594,"A",0.0112,"A",28.3396,"A",4.329464,"A",2.0935,"A",1.0322,"A",0.0745687,"A",0.0123,"A",27.5836,"A",4.783709,"A",2.1609,"A",1.0368,"A",0.055064,"A",0.006,"A",27.6312,"A",3.991609,"A",2.0463,"A",1.0184,"A",0.0634752,"A",0.0138,"A",27.1451,"A",4.330086,"A",2.0833,"A",1.0406,"A",0.0937595,"A",0.0099,"A",26.5844,"A",5.588594,"A",2.2294,"A",1.0298,"A",0.002,"A",0.032,"A",0.045,"A",0.021,"A",0.032,"A",0.068,"A"
2023-05-19,2023,139,23.9997,1375,"A",200,0.0387747,"A",0.0049,"A",29.5456,"A",3.34894,"A",1.9528,"A",1.0149,"A",0.0634664,"A",0.0114,"A",28.2888,"A",4.329778,"A",2.0937,"A",1.0328,"A",0.0740746,"A",0.0121,"A",27.3139,"A",4.763325,"A",2.1583,"A",1.0362,"A",0.0549954,"A",0.0059,"A",28.2394,"A",3.988877,"A",2.0459,"A",1.0181,"A",0.0632892,"A",0.0138,"A",27.2499,"A",4.322552,"A",2.0823,"A",1.0404,"A",0.0935626,"A",0.0099,"A",26.5297,"A",5.580202,"A",2.2284,"A",1.0295,"A",0,"E",0.032,"A",0.045,"A",0.021,"A",0.031,"A",0.068,"A"
2023-05-20,2023,140,23.9997,1376,"A",200,0.0374776,"A",0.0042,"A",28.7713,"A",3.298357,"A",1.9448,"A",1.0127,"A",0.0638408,"A",0.0115,"A",28.5612,"A",4.34492,"A",2.0958,"A",1.0332,"A",0.0741521,"A",0.012,"A",27.7006,"A",4.766518,"A",2.1586,"A",1.036,"A",0.0546606,"A",0.0058,"A",27.8731,"A",3.975466,"A",2.044,"A",1.0176,"A",0.0633864,"A",0.0138,"A",27.5236,"A",4.326489,"A",2.0828,"A",1.0404,"A",0.0936318,"A",0.0098,"A",26.882,"A",5.583149,"A",2.2287,"A",1.0293,"A",-0.001,"E",0.032,"A",0.045,"A",0.021,"A",0.032,"A",0.068,"A"
2023-05-21,2023,141,23.9997,1377,"A",200,0.0786701,"A",0.0308,"A",26.7962,"A",4.967291,"A",2.1832,"A",1.0929,"A",0.0624906,"A",0.0111,"A",26.7482,"A",4.290302,"A",2.0885,"A",1.0321,"A",0.0730291,"A",0.0116,"A",26.5636,"A",4.720262,"A",2.1527,"A",1.0346,"A",0.0562332,"A",0.0071,"A",25.6499,"A",4.038879,"A",2.0531,"A",1.0216,"A",0.0624731,"A",0.0131,"A",25.6675,"A",4.289524,"A",2.0776,"A",1.0385,"A",0.0924058,"A",0.0095,"A",25.6315,"A",5.530955,"A",2.2228,"A",1.0283,"A",0.05,"A",0.03,"A",0.043,"A",0.023,"A",0.03,"A",0.066,"A"
2023-05-22,2023,142,23.9997,1378,"A",200,0.0965778,"A",0.0549,"A",28.9036,"A",5.712878,"A",2.295,"A",1.1657,"A",0.0634247,"A",0.0111,"A",27.8695,"A",4.328163,"A",2.0933,"A",1.0321,"A",0.0729772,"A",0.0113,"A",26.8094,"A",4.718129,"A",2.1522,"A",1.0338,"A",0.0622628,"A",0.0131,"A",27.6262,"A",4.281629,"A",2.0891,"A",1.0401,"A",0.0627044,"A",0.0132,"A",26.7138,"A",4.298896,"A",2.0789,"A",1.0388,"A",0.0922559,"A",0.0094,"A",25.9505,"A",5.524579,"A",2.222,"A",1.0282,"A",0.071,"A",0.032,"A",0.043,"A",0.03,"A",0.031,"A",0.066,"A"
2023-05-23,2023,143,23.9997,1379,"A",200,0.0979232,"A",0.0595,"A",30.5683,"A",5.769135,"A",2.3065,"A",1.1794,"A",0.0651609,"A",0.0116,"A",29.3911,"A",4.398592,"A",2.1026,"A",1.0335,"A",0.0737335,"A",0.0114,"A",27.8608,"A",4.749271,"A",2.156,"A",1.034,"A",0.0669424,"A",0.0182,"A",29.3099,"A",4.471423,"A",2.1172,"A",1.0558,"A",0.0637601,"A",0.0137,"A",28.2467,"A",4.341651,"A",2.0847,"A",1.0403,"A",0.0929951,"A",0.0095,"A",27.1012,"A",5.55603,"A",2.2255,"A",1.0283,"A",0.073,"A",0.034,"A",0.044,"A",0.036,"A",0.032,"A",0.067,"A"
2023-05-24,2023,144,23.9997,1380,"A",200,0.0961207,"A",0.0576,"A",31.2603,"A",5.691267,"A",2.2962,"A",1.1739,"A",0.0665641,"A",0.0121,"A",30.2213,"A",4.455657,"A",2.1101,"A",1.035,"A",0.0742686,"A",0.0116,"A",28.6781,"A",4.771331,"A",2.1588,"A",1.0346,"A",0.06994,"A",0.0207,"A",29.9877,"A",4.59379,"A",2.1343,"A",1.0633,"A",0.0646755,"A",0.0141,"A",29.0457,"A",4.378788,"A",2.0896,"A",1.0414,"A",0.0936084,"A",0.0095,"A",27.9015,"A",5.582156,"A",2.2283,"A",1.0284,"A",0.071,"A",0.035,"A",0.045,"A",0.04,"A",0.033,"A",0.068,"A"
2023-05-25,2023,145,23.9997,1381,"A",200,0.0926929,"A",0.0534,"A",31.2761,"A",5.544604,"A",2.2758,"A",1.161,"A",0.0675073,"A",0.0125,"A",30.4141,"A",4.494095,"A",2.1152,"A",1.0362,"A",0.0744972,"A",0.0116,"A",29.0682,"A",4.780761,"A",2.16,"A",1.0347,"A",0.0717332,"A",0.0216,"A",29.9781,"A",4.667299,"A",2.144,"A",1.0662,"A",0.0651449,"A",0.0144,"A",29.2121,"A",4.397847,"A",2.0922,"A",1.0423,"A",0.0940047,"A",0.0095,"A",28.245,"A",5.599052,"A",2.2302,"A",1.0284,"A",0.067,"A",0.037,"A",0.045,"A",0.042,"A",0.034,"A",0.068,"A"
2023-05-26,2023,146,23.9997,1382,"A",200,0.0888689,"A",0.0493,"A",32.3334,"A",5.38179,"A",2.2536,"A",1.1487,"A",0.0687798,"A",0.0133,"A",31.1815,"A",4.546037,"A",2.1223,"A",1.0384,"A",0.0748721,"A",0.0118,"A",29.6319,"A",4.796235,"A",2.162,"A",1.0352,"A",0.0736826,"A",0.0225,"A",30.8967,"A",4.747391,"A",2.1544,"A",1.0691,"A",0.0657728,"A",0.015,"A",29.9389,"A",4.423371,"A",2.0959,"A",1.0439,"A",0.0943893,"A",0.0095,"A",28.8144,"A",5.615461,"A",2.232,"A",1.0285,"A",0.063,"A",0.038,"A",0.046,"A",0.044,"A",0.034,"A",0.069,"A"
2023-05-27,2023,147,23.9997,1383,"A",200,0.0812724,"A",0.0411,"A",31.3737,"A",5.06225,"A",2.2087,"A",1.124,"A",0.0694319,"A",0.0137,"A",30.9854,"A",4.572661,"A",2.1259,"A",1.0396,"A",0.0751014,"A",0.0118,"A",29.9182,"A",4.805698,"A",2.1632,"A",1.0354,"A",0.0740215,"A",0.0216,"A",30.1495,"A",4.76121,"A",2.1551,"A",1.0661,"A",0.0660524,"A",0.0153,"A",29.7473,"A",4.434734,"A",2.0976,"A",1.0448,"A",0.0947069,"A",0.0096,"A",29.0134,"A",5.629015,"A",2.2335,"A",1.0288,"A",0.053,"A",0.039,"A",0.046,"A",0.045,"A",0.035,"A",0.069,"A"
2023-05-28,2023,148,23.9997,1384,"A",200,0.0737824,"A",0.0331,"A",31.2872,"A",4.751888,"A",2.1639,"A",1.0999,"A",0.0695401,"A",0.014,"A",30.4636,"A",4.577136,"A",2.1267,"A",1.0404,"A",0.0747104,"A",0.0116,"A",29.5052,"A",4.789556,"A",2.161,"A",1.0347,"A",0.0735737,"A",0.0204,"A",29.8563,"A",4.742857,"A",2.1519,"A",1.0625,"A",0.0658733,"A",0.0152,"A",29.1557,"A",4.427457,"A",2.0966,"A",1.0446,"A",0.0944087,"A",0.0096,"A",28.5115,"A",5.616291,"A",2.2321,"A",1.0287,"A",0.044,"A",0.039,"A",0.045,"A",0.044,"A",0.035,"A",0.069,"A"
2023-05-29,2023,149,23.9997,1385,"A",200,0.0662032,"A",0.0252,"A",32.2762,"A",4.441414,"A",2.118,"A",1.0759,"A",0.0705483,"A",0.0148,"A",31.0857,"A",4.618435,"A",2.1325,"A",1.0427,"A",0.0749486,"A",0.0118,"A",29.8491,"A",4.79939,"A",2.1623,"A",1.0352,"A",0.0737726,"A",0.0195,"A",30.8047,"A",4.751029,"A",2.152,"A",1.0597,"A",0.0663182,"A",0.0156,"A",29.7692,"A",4.445563,"A",2.0992,"A",1.0459,"A",0.0946097,"A",0.0097,"A",28.8958,"A",5.62487,"A",2.2331,"A",1.0289,"A",0.035,"A",0.04,"A",0.046,"A",0.044,"A",0.035,"A",0.069,"A"
2023-05-30,2023,150,23.9997,1386,"A",200,0.060771,"A",0.018,"A",32.6267,"A",4.221273,"A",2.0834,"A",1.0543,"A",0.0714358,"A",0.0155,"A",31.5039,"A",4.65482,"A",2.1375,"A",1.0448,"A",0.0753135,"A",0.0119,"A",30.282,"A",4.814461,"A",2.1643,"A",1.0357,"A",0.0730098,"A",0.0178,"A",31.2368,"A",4.71956,"A",2.1468,"A",1.0547,"A",0.0668315,"A",0.016,"A",30.2162,"A",4.466463,"A",2.1022,"A",1.0471,"A",0.0950016,"A",0.0097,"A",29.3394,"A",5.641607,"A",2.235,"A",1.0292,"A",0.028,"A",0.041,"A",0.046,"A",0.043,"A",0.036,"A",0.069,"A"
